"","Label","X0.10.","X10.20.","X20.30.","X30.40.","X40.50.","X50.60.","X60.70.","X70.80.","X80.90.","X90.100.","Cluster","Cor.RPL"
"271","11J1_CD4T_488Coro1A_555RPL10A_D003_20_nucleus_92_591_3_16",0.943028655676541,0.887488117643965,0.843574185234136,0.799336062903613,0.743219075771817,0.669658984840699,0.575137289121264,0.458546714682722,0.320928908459618,0.171501802155147,1,0.107934680716706
"272","11J1_CD4T_488Coro1A_555RPL10A_D003_21_nucleus_153_182_4_15",0.971001732368983,1.00586365750711,0.985619484277987,0.965392237642465,0.945079730849824,0.914537624579782,0.867098316811236,0.770654826502233,0.557674706245511,0.243624426705383,1,-0.594780892208059
"273","11J1_CD4T_488Coro1A_555RPL10A_D003_21_nucleus_182_99_4_15",0.936251980305432,0.861264433162346,0.86044951932677,0.860752911284272,0.857030987121449,0.841862289316262,0.801052782679436,0.699481036634453,0.496393068575939,0.222395124165397,1,-0.369072733458234
"274","11J1_CD4T_488Coro1A_555RPL10A_D003_21_nucleus_227_352_2_15",0.915466925037774,0.844416138436389,0.835693261204095,0.858708624020048,0.882568625602365,0.878917529440483,0.822675095191084,0.697473535297662,0.497651647876532,0.255566887497135,1,-0.545773689854533
"275","11J1_CD4T_488Coro1A_555RPL10A_D003_21_nucleus_351_642_3_15",0.923078170393553,0.821093300494853,0.769307794788741,0.746750408574445,0.732112885775965,0.700070811833107,0.625628023954998,0.501162276568512,0.329221996737586,0.129700800855388,1,-0.413334629073069
"276","11J1_CD4T_488Coro1A_555RPL10A_D003_21_nucleus_428_738_2_15",0.821997267333716,0.896876775979127,0.965433636014467,0.99717807607306,0.972813110890903,0.886912732224245,0.744754094640613,0.564205491455092,0.361867965005966,0.149065698276138,2,-0.370485776899232
"277","11J1_CD4T_488Coro1A_555RPL10A_D003_21_nucleus_434_655_3_15",0.947076540903715,0.996657228405094,1.0006153607644,0.992816042630316,0.973365961117985,0.923071345028656,0.811973005633215,0.637639753126221,0.416743400000488,0.171219179633163,2,-0.395063473581377
"278","11J1_CD4T_488Coro1A_555RPL10A_D003_21_nucleus_545_460_2_15",0.870286451295789,0.959697883076285,1.00346076782423,0.999959154858928,0.987758961750037,0.933320972067635,0.798468790141499,0.602191982249916,0.376113849736266,0.137569634832527,2,-0.277412793961435
"279","11J1_CD4T_488Coro1A_555RPL10A_D003_21_nucleus_55_776_2_15",0.826144564580841,0.730857223887694,0.717191661587414,0.736240590587882,0.747633322623704,0.727167625819035,0.659031423481527,0.539752056825241,0.372689115366784,0.1798688585579,1,-0.488402803582329
"280","11J1_CD4T_488Coro1A_555RPL10A_D003_21_nucleus_585_814_3_16",0.956211536802719,0.999157184619681,0.99250664477989,0.940490718404121,0.850824325100074,0.726972428927971,0.578047783212924,0.421254238675241,0.2695410165843,0.121648544808535,1,-0.926214839905356
"281","11J1_CD4T_488Coro1A_555RPL10A_D003_21_nucleus_881_446_2_15",0.878924271472528,0.795861068820489,0.798546350630545,0.830160086306187,0.837310783214482,0.795542177763158,0.692270332981989,0.538561541503927,0.350495713466556,0.145124175796842,1,-0.717026590068104
"282","11J1_CD4T_488Coro1A_555RPL10A_D003_21_nucleus_911_709_2_15",0.991122413349968,0.99687382351721,0.995082270815331,0.986887064432065,0.974905597008856,0.94863375948077,0.876381088417998,0.733334418105942,0.507633593109293,0.227384516592082,1,-0.487659001146447
"283","11J1_CD4T_488Coro1A_555RPL10A_D003_22_nucleus_365_770_2_15",0.979261334073551,0.970842231776228,0.963817785130151,0.95143360069492,0.924522521361087,0.858810272897895,0.737473887914002,0.571632295958979,0.377063173085089,0.168305063297089,1,-0.798842774633023
"284","11J1_CD4T_488Coro1A_555RPL10A_D003_22_nucleus_394_687_2_15",0.948785732422286,0.927221432342707,0.917185605975516,0.902177703917738,0.866651109715562,0.798564157546497,0.693918862603645,0.559226088566446,0.402743964149051,0.235195414123889,1,-0.603155893982393
"285","11J1_CD4T_488Coro1A_555RPL10A_D003_22_nucleus_439_941_1_15",0.92600255803566,0.895611405263185,0.902971778123115,0.922432738534305,0.92552347175326,0.885831588104443,0.786703127726869,0.632375056641964,0.433183189540448,0.210450172559869,1,-0.405826875041463
"286","11J1_CD4T_488Coro1A_555RPL10A_D003_22_nucleus_537_561_1_14",0.885939914718625,0.932025607996284,0.973745463206628,1.00123622107078,0.983623363818927,0.904978502731235,0.76064361838566,0.572973397134616,0.36652561712364,0.152383204342065,2,-0.302479532739293
"287","11J1_CD4T_488Coro1A_555RPL10A_D003_22_nucleus_609_103_1_14",0.753183752070747,0.908891063572967,0.990965550208676,1.00638189445596,0.968793853528741,0.891655448640685,0.778334806256531,0.626671665979954,0.442236446661904,0.241078466537712,2,-0.69391457957316
"288","11J1_CD4T_488Coro1A_555RPL10A_D003_22_nucleus_678_387_1_14",0.890727938665463,0.846164279806429,0.829640647038594,0.825164938068462,0.814444450147463,0.776935120522883,0.691513065831642,0.553889984745469,0.372744951851289,0.167053710138261,1,-0.669100954368595
"289","11J1_CD4T_488Coro1A_555RPL10A_D003_23_nucleus_165_435_3_16",0.970801527614238,0.994610610596463,1.00216753920697,0.992064634075096,0.958916282491941,0.895170631391977,0.792706421423504,0.643120191441066,0.449008577017314,0.231758642007386,1,-0.552298597788265
"290","11J1_CD4T_488Coro1A_555RPL10A_D003_23_nucleus_236_38_3_15",0.996675297432849,0.97257971304762,0.939318683997158,0.918461172187185,0.902141019573244,0.883695155613759,0.858413807858477,0.780034876009698,0.58524015671388,0.307530283487468,1,-0.75558626576994
"291","11J1_CD4T_488Coro1A_555RPL10A_D003_23_nucleus_426_857_4_15",0.977007941040745,0.943624391715205,0.923463264200148,0.925405646277,0.924216511861155,0.89050695126824,0.796221845018002,0.633130847397785,0.409897079564167,0.151780313297867,1,-0.493419586772564
"292","11J1_CD4T_488Coro1A_555RPL10A_D003_23_nucleus_441_542_2_15",0.815594177896007,0.925690252285364,0.978215881182005,0.999498418852069,0.999712295631391,0.952413504366391,0.830255048287491,0.643908981093795,0.413842671067808,0.161763890559704,2,-0.293463821762668
"293","11J1_CD4T_488Coro1A_555RPL10A_D003_23_nucleus_514_880_2_15",0.957915345937454,0.92167989345696,0.917108949956712,0.92483492530588,0.925866295766674,0.881797632205112,0.760497695591695,0.578326987133821,0.362377224497657,0.130870843168651,1,-0.7008321990679
"294","11J1_CD4T_488Coro1A_555RPL10A_D003_23_nucleus_732_731_2_15",0.768582806204794,0.905096070491454,0.982171651779845,1.00282196763167,0.970657253623251,0.881093400379933,0.734810800730906,0.550861379348721,0.349190646632711,0.139947260701495,2,-0.446526545396742
"295","11J1_CD4T_488Coro1A_555RPL10A_D003_23_nucleus_799_871_2_15",0.666090667656968,0.890424216161387,0.992970635178324,1.00748861791533,0.967384870047653,0.876791510901474,0.73125591993417,0.545709215260117,0.341157798517787,0.129051717263826,2,-0.13369625982745
"296","11J1_CD4T_488Coro1A_555RPL10A_D003_23_nucleus_896_252_2_15",0.918747148255931,0.879198445743491,0.903823890755612,0.927773923972302,0.923005431238998,0.885073065123485,0.807084033676527,0.671039963835575,0.468079375757454,0.227425240858361,1,-0.636762516673021
"297","11J1_CD4T_488Coro1A_555RPL10A_D003_24_nucleus_184_667_1_14",0.957426309635559,0.985985369284933,0.998997276548633,0.989007999013346,0.948966632012346,0.872932436445904,0.757882529549686,0.603548997518137,0.415219478519012,0.209249616651051,1,-0.337073008816024
"298","11J1_CD4T_488Coro1A_555RPL10A_D003_24_nucleus_190_452_2_14",0.866949295461888,0.783963504008819,0.751910724023702,0.741530564547425,0.725215603959267,0.686639710737868,0.614459401266734,0.504309870398909,0.35812092018804,0.192720577446848,1,-0.3981852985211
"299","11J1_CD4T_488Coro1A_555RPL10A_D003_24_nucleus_402_583_1_13",0.970279224043744,0.916303741093087,0.886185428509322,0.851314727259465,0.797210143656466,0.724638710002296,0.638433355102804,0.522790597260109,0.358616060377941,0.162908870010159,1,-0.455792481530351
"300","11J1_CD4T_488Coro1A_555RPL10A_D003_24_nucleus_475_570_1_13",0.930584137824947,0.868651434238273,0.84437866899857,0.835900699151596,0.820639259005687,0.77739881619944,0.687444229752417,0.546406281759942,0.358281713170725,0.142714530605846,1,-0.294912604284823
"301","11J1_CD4T_488Coro1A_555RPL10A_D003_24_nucleus_577_182_0_13",0.821685529999684,0.931219195654244,0.99670766654257,1.01960520985978,1.00001797059589,0.936672160005885,0.827735756922856,0.671372286136427,0.47516330991785,0.258679782512827,2,-0.389501717458957
"302","11J1_CD4T_488Coro1A_555RPL10A_D003_24_nucleus_637_648_1_13",0.895721255298441,0.819410895074097,0.809696581583008,0.825343841466155,0.820179788968768,0.770154845929911,0.662947913909302,0.509204129868309,0.324197428652748,0.123530211158098,1,-0.615084383563377
"303","11J1_CD4T_488Coro1A_555RPL10A_D003_24_nucleus_732_313_1_13",0.967984128531936,0.994448833728328,0.999040672524605,1.00038192173413,1.00439610891838,0.967992948646855,0.853035772545965,0.673088180785982,0.452131928061666,0.211179790641362,2,-0.2031600857777
"304","11J1_CD4T_488Coro1A_555RPL10A_D003_24_nucleus_742_746_0_13",0.885793484295797,0.921023063200059,0.984966002429546,1.01738371025539,0.99217984163558,0.910733211867519,0.77823626700481,0.602413764842607,0.394151192085929,0.169448910977936,2,-0.511122455773251
"305","11J1_CD4T_488Coro1A_555RPL10A_D003_25_nucleus_193_141_1_13",0.99889956682753,0.950917541239298,0.907748002282219,0.859785036764139,0.799228453809956,0.72957269653986,0.646742142280149,0.532642773805422,0.376937365315592,0.197697853537927,1,-0.607445340514008
"306","11J1_CD4T_488Coro1A_555RPL10A_D003_25_nucleus_198_615_2_14",0.909766767904153,0.959184154750486,0.993240798326205,1.00253410083236,0.981696417659904,0.919573858920873,0.807827706049329,0.646177185507526,0.439736971358143,0.209166667670537,2,-0.369942149230462
"307","11J1_CD4T_488Coro1A_555RPL10A_D003_25_nucleus_412_612_1_14",0.768352121932976,0.938511781655374,0.994352721114364,1.00247687465993,0.979510672672991,0.903552357557126,0.745680822004909,0.537242369344524,0.326488604804675,0.122283801843772,2,-0.56789420917674
"308","11J1_CD4T_488Coro1A_555RPL10A_D003_25_nucleus_515_639_0_13",0.870929858271145,0.972803777357386,1.00203426089185,1.00018158777093,0.973161793362363,0.898295288761612,0.757788139366306,0.572575841070263,0.367760718255281,0.154772845845203,2,-0.614072314047409
"309","11J1_CD4T_488Coro1A_555RPL10A_D003_25_nucleus_780_584_0_13",0.93536622650912,0.877538949244076,0.884015552143812,0.915510393084877,0.931682064886645,0.895897411926564,0.781094394708085,0.601253130582037,0.381974260270294,0.143871394048855,1,-0.402050361782331
"310","11J1_CD4T_488Coro1A_555RPL10A_D003_25_nucleus_785_353_0_13",0.90990219130577,0.879383162626314,0.89541477475827,0.929596932739465,0.951604101431656,0.933002509117642,0.851529085027583,0.700584704964848,0.482712574089209,0.227866396262446,2,-0.871071973194573
"311","11J1_CD4T_488Coro1A_555RPL10A_D003_26_nucleus_105_409_0_12",0.850793602337371,0.95219431591983,0.992012015505416,1.00877825051051,1.00474739032123,0.971083183851041,0.891663848186714,0.744932103401724,0.528750265221437,0.276155937837432,2,-0.258171040779466
"312","11J1_CD4T_488Coro1A_555RPL10A_D003_26_nucleus_195_817_1_13",1.00070036134887,0.993846105907954,0.956600073070155,0.903672375333657,0.840330628707538,0.755467204413575,0.64170309619877,0.497938950262004,0.326979932664666,0.141554004489172,1,-1.53010705220338
"313","11J1_CD4T_488Coro1A_555RPL10A_D003_26_nucleus_235_717_0_12",0.999059454091422,0.997420396110301,0.98408086608016,0.939689454814598,0.892672272188485,0.846866143694893,0.766591547040178,0.626759871615062,0.417086020466852,0.161786685601535,1,-0.690925157001432
"314","11J1_CD4T_488Coro1A_555RPL10A_D003_26_nucleus_356_567_0_12",0.902381873365054,0.932670944919385,0.972247643946158,0.998847710002702,1.00895387201968,0.980968640473095,0.88623739763454,0.715564476387636,0.472329558485635,0.186826130015198,2,-0.3839063723394
"315","11J1_CD4T_488Coro1A_555RPL10A_D003_26_nucleus_428_752_0_12",0.932375849684855,0.941885632772175,0.971448689299388,0.992861737384654,0.979555542708554,0.913445144663014,0.785787367363949,0.60673806239316,0.390169114915441,0.15434191933202,2,-0.829466782456561
"316","11J1_CD4T_488Coro1A_555RPL10A_D003_26_nucleus_548_637_0_12",0.999518951394239,0.993134748937437,0.965507103491261,0.934320215842865,0.91813760030405,0.891709229819903,0.803285059732586,0.640628112762532,0.41874018233463,0.163873752110797,1,-0.312463162408907
"317","11J1_CD4T_488Coro1A_555RPL10A_D003_26_nucleus_587_224_0_12",0.937928285608025,0.998685514269698,0.994649939897701,0.976612837948423,0.97108596196924,0.950713179628067,0.882315259971552,0.73936922963896,0.507887842263331,0.224959416090668,2,-0.823175606713063
"318","11J1_CD4T_488Coro1A_555RPL10A_D003_26_nucleus_669_690_0_12",0.937743720366906,1.01115868492486,0.974293844432327,0.92143812229137,0.879734561745589,0.840783125570616,0.769466948678506,0.637292773203646,0.42989565316287,0.171312621542978,1,-0.702047271102555
"319","11J1_CD4T_488Coro1A_555RPL10A_D003_26_nucleus_694_414_0_12",0.918737898716223,0.964650437217789,0.991162558586447,1.00255909821756,0.984219347948879,0.922216407447071,0.806159615408961,0.635059882155818,0.415508052892763,0.167993131706026,2,-0.303099492892122
"320","11J1_CD4T_488Coro1A_555RPL10A_D003_26_nucleus_947_524_0_12",0.922661124840972,0.979934023623094,1.0070238920979,1.00327115232267,0.965747990786588,0.884647724629778,0.754293797992466,0.582479458655414,0.380197156103769,0.162238414011518,2,-0.806612021437185
"321","11J1_CD4T_488Coro1A_555RPL10A_D003_27_nucleus_198_623_1_14",0.835017687784901,0.931808734885702,0.993602047417494,1.01519267600634,0.989862890764557,0.911016098071214,0.782612994594161,0.615120208506318,0.420316672356062,0.211801350131632,2,-0.531408349909461
"322","11J1_CD4T_488Coro1A_555RPL10A_D003_27_nucleus_304_465_2_14",0.957740426113157,0.970426500565445,0.992083909232905,1.0030791583427,0.981921081252433,0.906119696143362,0.7725726810389,0.601899164088105,0.412464116522815,0.214231074415826,2,-0.402941339053106
"323","11J1_CD4T_488Coro1A_555RPL10A_D003_27_nucleus_335_88_1_13",0.948067460331481,0.982967314605787,0.993411991049954,1.00064060892135,0.999619424371522,0.974357604415683,0.904267195477105,0.760644392455719,0.525962224267817,0.238108246990885,2,-0.356915490231673
"324","11J1_CD4T_488Coro1A_555RPL10A_D003_27_nucleus_583_880_1_14",0.963314821262806,0.972040383616351,0.991493241845089,1.00291491378136,0.985982048599924,0.918928698133642,0.791290678945985,0.614984938088501,0.405063229064299,0.178200296659548,2,-0.407500794079739
"325","11J1_CD4T_488Coro1A_555RPL10A_D003_27_nucleus_623_455_0_13",0.860352445569451,0.973620120375622,1.01101732347746,0.992185451394756,0.938038874453636,0.848544127863486,0.722208701926316,0.561887807313457,0.37324075018631,0.169584706822511,2,-0.523725663207482
"326","11J1_CD4T_488Coro1A_555RPL10A_D003_27_nucleus_650_790_2_13",0.942183617731735,0.918664234426091,0.914923535223141,0.907185818884499,0.86982097570711,0.789300003843794,0.660086433076746,0.491961695094792,0.302004550544525,0.102354789665615,1,-1.13857067757493
"327","11J1_CD4T_488Coro1A_555RPL10A_D003_27_nucleus_693_498_1_13",0.930425418986333,0.944931958327512,0.974805197238658,0.996450276291266,0.987741292640778,0.930109404691012,0.810120476242868,0.633590510080258,0.413431854500621,0.170184725544381,2,-0.420253081041954
"328","11J1_CD4T_488Coro1A_555RPL10A_D003_27_nucleus_712_724_0_13",0.866373591174731,0.937351714010324,0.985128835816142,0.997673291059088,0.95675092518272,0.85910130993561,0.709192518105159,0.524562154041018,0.32439857450062,0.118016943958045,2,-0.602111917436751
"329","11J1_CD4T_488Coro1A_555RPL10A_D003_27_nucleus_751_549_0_13",0.857841689191963,0.894850525389139,0.955563324151941,0.994386765954832,0.991049677049057,0.931132219965096,0.803302631650637,0.613239599538442,0.380393950260825,0.125788316848199,2,-0.463634899536873
"330","11J1_CD4T_488Coro1A_555RPL10A_D003_27_nucleus_760_257_0_13",0.946550987308394,0.966652174908157,0.993194724012688,1.00077223313208,0.991074424952342,0.951789107300181,0.862982085519047,0.709807143846444,0.485650640309911,0.219765233616516,2,-0.576374651270339
"331","11J1_CD4T_488Coro1A_555RPL10A_D003_28_nucleus_109_243_2_14",0.925347810263479,0.846557016043976,0.805521538677812,0.787265075373264,0.779004118442798,0.761817552130366,0.714365771258419,0.610825349213737,0.434780730666912,0.216045066050787,1,-0.542729392735859
"332","11J1_CD4T_488Coro1A_555RPL10A_D003_28_nucleus_352_499_1_14",0.868629190550328,0.785787792258277,0.776662660584043,0.793112544789447,0.783969465576294,0.73252844112809,0.632625886186953,0.491082148553558,0.318623855689936,0.130092977412716,1,-0.467969456442433
"333","11J1_CD4T_488Coro1A_555RPL10A_D003_28_nucleus_398_735_0_14",0.881579019539737,0.938758928428618,0.983485007146837,1.00322361632894,0.992090603536914,0.933834593374132,0.81659514908593,0.644530522817783,0.427630475777043,0.187144367661778,2,-0.467843608656654
"334","11J1_CD4T_488Coro1A_555RPL10A_D003_28_nucleus_481_582_1_14",0.843534741562944,0.935105497270336,0.988289636503425,0.998218934549101,0.948383177453208,0.846485723994821,0.704609236686973,0.534821892200911,0.348480489756014,0.1542038226075,2,-0.549428082837044
"335","11J1_CD4T_488Coro1A_555RPL10A_D003_28_nucleus_487_434_1_14",0.898502771175731,0.93721290118383,0.977659347257789,1.00124462487834,1.00006740502692,0.950745087437433,0.826891152978201,0.639265256222824,0.41335152830827,0.16937213248426,2,-0.471271029833901
"336","11J1_CD4T_488Coro1A_555RPL10A_D003_28_nucleus_504_49_1_14",0.932416676104232,0.957686404330623,0.985531526431,1.00591542805878,1.00124708931722,0.956502899498859,0.859394305309886,0.701359643462033,0.483716480031485,0.2340245694717,2,-0.395989943405422
"337","11J1_CD4T_488Coro1A_555RPL10A_D003_28_nucleus_951_792_1_14",0.939902340870536,0.892235211536869,0.9038703946477,0.9318961321995,0.93051792490125,0.873464428569638,0.747537230459714,0.566720214935859,0.355992501715713,0.132159750974409,1,-0.441906587904431
"338","11J1_CD4T_488Coro1A_555RPL10A_D003_28_nucleus_97_884_1_14",0.927049980226425,0.903353297667792,0.910254786333417,0.924919584364205,0.92392168057917,0.88742812643234,0.799136822999196,0.652126864560082,0.447001349924743,0.209390862894682,1,-0.465687061411723
"339","11J1_CD4T_488Coro1A_555RPL10A_D003_29_nucleus_131_749_2_14",0.886829676669182,0.928308717279439,0.973919355951355,1.00570329899051,1.00681358238731,0.960268097889124,0.853701139485161,0.686951831748281,0.46599141150847,0.215365315325811,2,-0.460289067282803
"340","11J1_CD4T_488Coro1A_555RPL10A_D003_29_nucleus_312_739_2_14",0.960695363157728,0.976203368903678,0.998080121705354,1.00593523049212,0.992879357515698,0.945028117648571,0.844168275128774,0.67841698345225,0.443218741502021,0.164214106174362,2,-0.400497519530957
"341","11J1_CD4T_488Coro1A_555RPL10A_D003_29_nucleus_411_654_1_14",0.920205221720128,0.909870724376043,0.925560632604413,0.932656876238609,0.902312119559853,0.823740651449365,0.695786956742209,0.531951201590444,0.346314657806675,0.150063918692995,1,-0.465229465851055
"342","11J1_CD4T_488Coro1A_555RPL10A_D003_29_nucleus_436_402_2_14",0.925913810992264,0.86447597565688,0.871037867197225,0.903305240972268,0.914542398320452,0.873569421942546,0.761755278473502,0.586559529293086,0.369495757066859,0.131658067230377,1,-0.556322207162137
"343","11J1_CD4T_488Coro1A_555RPL10A_D003_29_nucleus_436_864_1_14",0.914112728252042,0.86349071282172,0.85937198070864,0.869788764665363,0.867935754292648,0.821416052616634,0.713797686251048,0.555102471698801,0.359185805300506,0.144293742603462,1,-0.472938091675821
"344","11J1_CD4T_488Coro1A_555RPL10A_D003_29_nucleus_493_327_1_14",0.91524711839301,0.969127000692408,0.99368883925928,1.00247026484391,0.987823455473012,0.918635095473693,0.78534230961169,0.60697226156246,0.402077829924043,0.184256271262187,2,-0.641406055530785
"345","11J1_CD4T_488Coro1A_555RPL10A_D003_29_nucleus_512_821_1_14",0.919444113769814,0.903016712845911,0.916153632944326,0.928169957529493,0.911217834580549,0.848904586778554,0.733818410285831,0.573479780673595,0.378708575057897,0.16612155471136,1,-0.510276046310089
"346","11J1_CD4T_488Coro1A_555RPL10A_D003_29_nucleus_526_531_1_14",0.840528805520687,0.955894105050822,1.0007996014709,1.00061310651887,0.967508279180196,0.884738274567125,0.740299176879053,0.55184131559184,0.341392555937548,0.12143799771149,2,-0.536817302887216
"347","11J1_CD4T_488Coro1A_555RPL10A_D003_29_nucleus_577_268_1_14",0.87253393211298,0.912569301625691,0.964112163391163,1.00255896096481,1.0114077883286,0.980715957626282,0.898962348970605,0.747449960931247,0.516494223919369,0.240069582990275,2,-0.727807409181716
"348","11J1_CD4T_488Coro1A_555RPL10A_D003_29_nucleus_814_476_1_14",0.813420683026352,0.94506460475452,1.0026974757153,1.00765326447317,0.979739048475944,0.917780774126333,0.800859566801183,0.626563286670511,0.406544584057087,0.161481728548329,2,-0.565337611545279
"349","11J1_CD4T_488Coro1A_555RPL10A_D003_30_nucleus_208_336_0_12",0.817511139885471,0.951362572261897,0.99706888396206,1.00428972563001,0.991910867900601,0.948062493975995,0.857761005494548,0.704243569398687,0.485398662076948,0.231761790380646,2,-0.337378011549913
"350","11J1_CD4T_488Coro1A_555RPL10A_D003_30_nucleus_300_743_0_12",0.997194238303731,0.998960508704487,0.980035562139119,0.929539156622413,0.849126068252827,0.746187492470961,0.622946989873463,0.477606748449007,0.312095750119887,0.136059228909107,1,-0.760333826095327
"351","11J1_CD4T_488Coro1A_555RPL10A_D003_30_nucleus_340_644_0_12",0.996480933708923,1.00086697404131,0.989509079324693,0.953529557984075,0.911381432680186,0.862787941006007,0.779042700321399,0.638707610513621,0.430971180777989,0.179480261192316,1,-0.651743616315013
"352","11J1_CD4T_488Coro1A_555RPL10A_D003_30_nucleus_461_494_0_12",0.883217463901565,0.901393130128678,0.945109194823044,0.990739228711622,1.01172523168088,0.981849643508888,0.877555260878811,0.696977465248278,0.451983749428436,0.171020941848831,2,-0.178834910552098
"353","11J1_CD4T_488Coro1A_555RPL10A_D003_30_nucleus_533_679_0_12",0.91425754478586,0.933708656960327,0.971025440985241,0.999182860691676,0.992467713949302,0.931440509536448,0.805214202244623,0.624015745290153,0.402697724590465,0.160725488229219,2,-0.537197009269471
"354","11J1_CD4T_488Coro1A_555RPL10A_D003_30_nucleus_652_564_0_12",0.961955773638542,1.00892735027905,0.982934121229399,0.946650439962175,0.915711132946381,0.870296481291091,0.780481353855791,0.638379284627563,0.447413988999355,0.229011630762906,1,-0.443845408820155
"355","11J1_CD4T_488Coro1A_555RPL10A_D003_30_nucleus_692_151_0_11",0.905648971723173,0.989669548245684,0.997811050223984,0.978478135906792,0.967018240489004,0.959231769438622,0.924222980064268,0.81534336691801,0.580063600823811,0.250887370197198,2,-0.715073554830331
"356","11J1_CD4T_488Coro1A_555RPL10A_D003_30_nucleus_773_616_0_11",0.944529270890213,0.989934469109837,0.999452471563353,0.970578377556293,0.923769083552667,0.87845893763547,0.807208180754851,0.671599169800259,0.449054026603935,0.15690074688493,1,-0.340565342678035
"357","11J1_CD4T_488Coro1A_555RPL10A_D003_30_nucleus_799_341_0_11",0.943515155347856,0.977152099363968,0.997276813463865,1.00371524545493,0.993954246135972,0.959018096913915,0.871705357883432,0.707184737296751,0.45902209329819,0.15268333328375,2,-0.0898191835906184
"358","11J1_CD4T_488Coro1A_555RPL10A_D003_31_nucleus_226_752_0_13",0.979432166660745,0.998553095895056,1.00532760644237,1.00163362391934,0.968121368711609,0.880804176746454,0.743855079970635,0.574534002973389,0.386676379088227,0.189696923976205,1,-0.307006627701373
"359","11J1_CD4T_488Coro1A_555RPL10A_D003_31_nucleus_289_548_0_13",0.946534740896276,0.90718640277301,0.888450044113686,0.881091576191377,0.863715850840033,0.808780401101278,0.708165367369266,0.56607475990221,0.391756318913529,0.201107782990202,1,-0.782519506129776
"360","11J1_CD4T_488Coro1A_555RPL10A_D003_31_nucleus_306_318_0_12",0.918284666969969,0.886037481299639,0.897245453067388,0.916990443528362,0.917876143251088,0.884546884205484,0.803350061092126,0.662195838841434,0.460964129399772,0.227704590904003,1,-0.626940354928132
"361","11J1_CD4T_488Coro1A_555RPL10A_D003_31_nucleus_421_235_0_13",0.836587189248643,0.943001015581521,0.997096862488995,1.00861562876155,0.985929000522321,0.932777582266214,0.843819086559028,0.707212710822845,0.523888720518802,0.316240994770762,2,-0.579967764748767
"362","11J1_CD4T_488Coro1A_555RPL10A_D003_31_nucleus_552_885_0_12",0.850078884492782,0.956753864570035,1.00297147910359,0.996991146225123,0.954134598062307,0.875126236126692,0.751041515090326,0.583199588935181,0.3799499346563,0.157142580098478,2,-0.46123311754071
"363","11J1_CD4T_488Coro1A_555RPL10A_D003_31_nucleus_641_329_0_12",0.852955002194029,0.784801293025237,0.787096288642296,0.807150315504819,0.804167907590414,0.757387670656568,0.660386544051219,0.52388445761157,0.360185521028786,0.182805523675677,1,-0.459107456382402
